TENT_ID,Name,Species ID,Species (Binomial),IUCN Category,Type,Not Found in Existing mnWHA Sites
250,Farasan Islands Protected Area,165712,Chaetodon trifascialis,NT,Marine Fish,FALSE
250,Farasan Islands Protected Area,170309,Kajikia audax,NT,Marine Fish,FALSE
250,Farasan Islands Protected Area,170316,Scomberomorus commerson,NT,Marine Fish,FALSE
250,Farasan Islands Protected Area,180257,Holothuria scabra,EN,Sea Cucumbers,FALSE
250,Farasan Islands Protected Area,180265,Actinopyga miliaris,VU,Sea Cucumbers,FALSE
250,Farasan Islands Protected Area,180326,Holothuria nobilis,EN,Sea Cucumbers,FALSE
250,Farasan Islands Protected Area,180337,Actinopyga mauritiana,VU,Sea Cucumbers,FALSE
250,Farasan Islands Protected Area,180481,Thelenota ananas,EN,Sea Cucumbers,FALSE
250,Farasan Islands Protected Area,180518,Actinopyga echinites,VU,Sea Cucumbers,FALSE
250,Farasan Islands Protected Area,194299,Albula glossodonta,VU,Marine Fish,FALSE
250,Farasan Islands Protected Area,195459,Mobula alfredi,VU,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,198921,Mobula birostris,VU,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,200715,Holothuria fuscogilva,VU,Sea Cucumbers,FALSE
250,Farasan Islands Protected Area,18584848,Pristis pristis,CR,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,42566169,Aetobatus ocellatus,VU,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,70682503,Pastinachus sephen,NT,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,82031633,Sousa plumbea,EN,Marine Mammals,FALSE
250,Farasan Islands Protected Area,104176764,Brevitrygon walga,NT,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,107605014,Maculabatis ambigua,NT,"Sharks, Rays, Chimaeras",FALSE
250,Farasan Islands Protected Area,118360372,Plectropomus marisrubri,VU,Marine Fish,FALSE
255,Silhouette Island,59559,Hypogeophis brevis,EN,Amphibians,TRUE
255,Silhouette Island,2475,Balaenoptera borealis,EN,Marine Mammals,FALSE
255,Silhouette Island,2477,Balaenoptera musculus,EN,Marine Mammals,FALSE
255,Silhouette Island,3851,Carcharhinus limbatus,NT,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,3852,Carcharhinus obscurus,EN,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,3853,Carcharhinus plumbeus,VU,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,3855,Carcharodon carcharias,VU,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,3897,Caretta caretta,VU,Reptiles,FALSE
255,Silhouette Island,4615,Chelonia mydas,EN,Reptiles,FALSE
255,Silhouette Island,6909,Dugong dugon,VU,Marine Mammals,FALSE
255,Silhouette Island,8005,Eretmochelys imbricata,CR,Reptiles,FALSE
255,Silhouette Island,10030,Hexanchus griseus,NT,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,11534,Lepidochelys olivacea,VU,Reptiles,FALSE
255,Silhouette Island,18596,Pseudorca crassidens,NT,Marine Mammals,FALSE
255,Silhouette Island,19488,Rhincodon typus,EN,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,21856,Thunnus alalunga,NT,Marine Fish,FALSE
255,Silhouette Island,21857,Thunnus albacares,NT,Marine Fish,FALSE
255,Silhouette Island,21859,Thunnus obesus,VU,Marine Fish,FALSE
255,Silhouette Island,39339,Alopias vulpinus,VU,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,39341,Isurus oxyrinchus,EN,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,39365,Carcharhinus amblyrhynchos,NT,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,39368,Carcharhinus brevipinna,NT,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,39370,Carcharhinus falciformis,VU,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,39374,Carcharhinus longimanus,CR,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,39375,Carcharhinus melanopterus,NT,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,39381,Prionace glauca,NT,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,39384,Triaenodon obesus,NT,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,39385,Sphyrna lewini,CR,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,39386,Sphyrna mokarran,CR,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,39388,Sphyrna zygaena,VU,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,39412,Taeniura lymma,NT,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,39413,Urogymnus asperrimus,VU,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,41738,Carcharhinus sealei,NT,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,41755,Physeter macrocephalus,VU,Marine Mammals,FALSE
255,Silhouette Island,41823,Heptranchias perlo,NT,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,41835,Nebrius ferrugineus,VU,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,41836,Negaprion acutidens,VU,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,41848,Rhina ancylostoma,CR,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,41853,Rhynchobatus australiae,CR,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,41876,Odontaspis ferox,VU,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,44673,Epinephelus fuscoguttatus,VU,Marine Fish,FALSE
255,Silhouette Island,60199,Mobula tarapacana,EN,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,60200,Mobula thurstoni,EN,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,60225,Isurus paucus,EN,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,61339,Epinephelus polyphekadion,VU,Marine Fish,FALSE
255,Silhouette Island,63571,Bolbometopon muricatum,VU,Marine Fish,FALSE
255,Silhouette Island,161526,Carcharhinus albimarginatus,VU,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,161597,Alopias pelagicus,EN,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,161692,Himantura uarnak,VU,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,161696,Alopias superciliosus,VU,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,165712,Chaetodon trifascialis,NT,Marine Fish,FALSE
255,Silhouette Island,170309,Kajikia audax,NT,Marine Fish,FALSE
255,Silhouette Island,170314,Makaira nigricans,VU,Marine Fish,FALSE
255,Silhouette Island,180238,Stichopus herrmanni,VU,Sea Cucumbers,FALSE
255,Silhouette Island,180257,Holothuria scabra,EN,Sea Cucumbers,FALSE
255,Silhouette Island,180265,Actinopyga miliaris,VU,Sea Cucumbers,FALSE
255,Silhouette Island,180275,Holothuria lessoni,EN,Sea Cucumbers,FALSE
255,Silhouette Island,180326,Holothuria nobilis,EN,Sea Cucumbers,FALSE
255,Silhouette Island,180337,Actinopyga mauritiana,VU,Sea Cucumbers,FALSE
255,Silhouette Island,180481,Thelenota ananas,EN,Sea Cucumbers,FALSE
255,Silhouette Island,180518,Actinopyga echinites,VU,Sea Cucumbers,FALSE
255,Silhouette Island,195459,Mobula alfredi,VU,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,198921,Mobula birostris,VU,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,200715,Holothuria fuscogilva,VU,Sea Cucumbers,FALSE
255,Silhouette Island,18584848,Pristis pristis,CR,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,42566169,Aetobatus ocellatus,VU,"Sharks, Rays, Chimaeras",FALSE
255,Silhouette Island,110847130,Mobula mobular,EN,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,2475,Balaenoptera borealis,EN,Marine Mammals,FALSE
261,Marovo - Tetepare Complex,2477,Balaenoptera musculus,EN,Marine Mammals,FALSE
261,Marovo - Tetepare Complex,3855,Carcharodon carcharias,VU,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,3897,Caretta caretta,VU,Reptiles,FALSE
261,Marovo - Tetepare Complex,4615,Chelonia mydas,EN,Reptiles,FALSE
261,Marovo - Tetepare Complex,6494,Dermochelys coriacea,VU,Reptiles,FALSE
261,Marovo - Tetepare Complex,6909,Dugong dugon,VU,Marine Mammals,FALSE
261,Marovo - Tetepare Complex,8005,Eretmochelys imbricata,CR,Reptiles,FALSE
261,Marovo - Tetepare Complex,11534,Lepidochelys olivacea,VU,Reptiles,FALSE
261,Marovo - Tetepare Complex,18596,Pseudorca crassidens,NT,Marine Mammals,FALSE
261,Marovo - Tetepare Complex,19488,Rhincodon typus,EN,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,21856,Thunnus alalunga,NT,Marine Fish,FALSE
261,Marovo - Tetepare Complex,21857,Thunnus albacares,NT,Marine Fish,FALSE
261,Marovo - Tetepare Complex,21859,Thunnus obesus,VU,Marine Fish,FALSE
261,Marovo - Tetepare Complex,39339,Alopias vulpinus,VU,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,39341,Isurus oxyrinchus,EN,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,39365,Carcharhinus amblyrhynchos,NT,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,39370,Carcharhinus falciformis,VU,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,39374,Carcharhinus longimanus,CR,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,39375,Carcharhinus melanopterus,NT,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,39378,Galeocerdo cuvier,NT,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,39381,Prionace glauca,NT,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,39384,Triaenodon obesus,NT,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,39412,Taeniura lymma,NT,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,39413,Urogymnus asperrimus,VU,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,39415,Aetobatus narinari,NT,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,41714,Tursiops aduncus,NT,Marine Mammals,FALSE
261,Marovo - Tetepare Complex,41755,Physeter macrocephalus,VU,Marine Mammals,FALSE
261,Marovo - Tetepare Complex,41791,Chiloscyllium indicum,NT,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,41836,Negaprion acutidens,VU,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,41878,Stegostoma tigrinum,EN,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,44673,Epinephelus fuscoguttatus,VU,Marine Fish,FALSE
261,Marovo - Tetepare Complex,60199,Mobula tarapacana,EN,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,60200,Mobula thurstoni,EN,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,60225,Isurus paucus,EN,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,61339,Epinephelus polyphekadion,VU,Marine Fish,FALSE
261,Marovo - Tetepare Complex,63571,Bolbometopon muricatum,VU,Marine Fish,FALSE
261,Marovo - Tetepare Complex,64411,Plectropomus areolatus,VU,Marine Fish,FALSE
261,Marovo - Tetepare Complex,161376,Carcharhinus sorrah,NT,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,161431,Urogymnus granulatus,VU,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,161526,Carcharhinus albimarginatus,VU,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,161597,Alopias pelagicus,EN,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,161696,Alopias superciliosus,VU,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,165712,Chaetodon trifascialis,NT,Marine Fish,FALSE
261,Marovo - Tetepare Complex,170309,Kajikia audax,NT,Marine Fish,FALSE
261,Marovo - Tetepare Complex,170316,Scomberomorus commerson,NT,Marine Fish,FALSE
261,Marovo - Tetepare Complex,180238,Stichopus herrmanni,VU,Sea Cucumbers,FALSE
261,Marovo - Tetepare Complex,180257,Holothuria scabra,EN,Sea Cucumbers,FALSE
261,Marovo - Tetepare Complex,180265,Actinopyga miliaris,VU,Sea Cucumbers,FALSE
261,Marovo - Tetepare Complex,180275,Holothuria lessoni,EN,Sea Cucumbers,FALSE
261,Marovo - Tetepare Complex,180337,Actinopyga mauritiana,VU,Sea Cucumbers,FALSE
261,Marovo - Tetepare Complex,180440,Holothuria whitmaei,EN,Sea Cucumbers,FALSE
261,Marovo - Tetepare Complex,180481,Thelenota ananas,EN,Sea Cucumbers,FALSE
261,Marovo - Tetepare Complex,180518,Actinopyga echinites,VU,Sea Cucumbers,FALSE
261,Marovo - Tetepare Complex,188546,Amblyglyphidodon ternatensis,VU,Marine Fish,FALSE
261,Marovo - Tetepare Complex,195459,Mobula alfredi,VU,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,198921,Mobula birostris,VU,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,200715,Holothuria fuscogilva,VU,Sea Cucumbers,FALSE
261,Marovo - Tetepare Complex,42566169,Aetobatus ocellatus,VU,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,104061138,Glaucostegus typus,CR,"Sharks, Rays, Chimaeras",FALSE
261,Marovo - Tetepare Complex,110847130,Mobula mobular,EN,"Sharks, Rays, Chimaeras",FALSE
278,Kızılırmak Delta Wetland and Bird Sanctuary,134681,Potamon ibericum,NT,Freshwater Crabs,TRUE
278,Kızılırmak Delta Wetland and Bird Sanctuary,136019,Ommatotriton ophryticus,NT,Amphibians,TRUE
278,Kızılırmak Delta Wetland and Bird Sanctuary,12419,Lutra lutra,NT,Terrestrial Mammals,FALSE
281,Hazar State Nature Reserve,41669,Pusa caspica,EN,Marine Mammals,TRUE
281,Hazar State Nature Reserve,134681,Potamon ibericum,NT,Freshwater Crabs,TRUE
281,Hazar State Nature Reserve,12419,Lutra lutra,NT,Terrestrial Mammals,FALSE
290,Marianas Trench Marine National Monument,2475,Balaenoptera borealis,EN,Marine Mammals,FALSE
290,Marianas Trench Marine National Monument,2477,Balaenoptera musculus,EN,Marine Mammals,FALSE
290,Marianas Trench Marine National Monument,2478,Balaenoptera physalus,VU,Marine Mammals,FALSE
290,Marianas Trench Marine National Monument,3855,Carcharodon carcharias,VU,"Sharks, Rays, Chimaeras",FALSE
290,Marianas Trench Marine National Monument,3897,Caretta caretta,VU,Reptiles,FALSE
290,Marianas Trench Marine National Monument,4292,Cetorhinus maximus,EN,"Sharks, Rays, Chimaeras",FALSE
290,Marianas Trench Marine National Monument,4615,Chelonia mydas,EN,Reptiles,FALSE
290,Marianas Trench Marine National Monument,6494,Dermochelys coriacea,VU,Reptiles,FALSE
290,Marianas Trench Marine National Monument,8005,Eretmochelys imbricata,CR,Reptiles,FALSE
290,Marianas Trench Marine National Monument,11534,Lepidochelys olivacea,VU,Reptiles,FALSE
290,Marianas Trench Marine National Monument,18596,Pseudorca crassidens,NT,Marine Mammals,FALSE
290,Marianas Trench Marine National Monument,19488,Rhincodon typus,EN,"Sharks, Rays, Chimaeras",FALSE
290,Marianas Trench Marine National Monument,21856,Thunnus alalunga,NT,Marine Fish,FALSE
290,Marianas Trench Marine National Monument,21857,Thunnus albacares,NT,Marine Fish,FALSE
290,Marianas Trench Marine National Monument,21859,Thunnus obesus,VU,Marine Fish,FALSE
290,Marianas Trench Marine National Monument,39339,Alopias vulpinus,VU,"Sharks, Rays, Chimaeras",FALSE
290,Marianas Trench Marine National Monument,39341,Isurus oxyrinchus,EN,"Sharks, Rays, Chimaeras",FALSE
290,Marianas Trench Marine National Monument,39370,Carcharhinus falciformis,VU,"Sharks, Rays, Chimaeras",FALSE
290,Marianas Trench Marine National Monument,39374,Carcharhinus longimanus,CR,"Sharks, Rays, Chimaeras",FALSE
290,Marianas Trench Marine National Monument,39375,Carcharhinus melanopterus,NT,"Sharks, Rays, Chimaeras",FALSE
290,Marianas Trench Marine National Monument,39381,Prionace glauca,NT,"Sharks, Rays, Chimaeras",FALSE
290,Marianas Trench Marine National Monument,39384,Triaenodon obesus,NT,"Sharks, Rays, Chimaeras",FALSE
290,Marianas Trench Marine National Monument,39415,Aetobatus narinari,NT,"Sharks, Rays, Chimaeras",FALSE
290,Marianas Trench Marine National Monument,41755,Physeter macrocephalus,VU,Marine Mammals,FALSE
290,Marianas Trench Marine National Monument,41876,Odontaspis ferox,VU,"Sharks, Rays, Chimaeras",FALSE
290,Marianas Trench Marine National Monument,44673,Epinephelus fuscoguttatus,VU,Marine Fish,FALSE
290,Marianas Trench Marine National Monument,60199,Mobula tarapacana,EN,"Sharks, Rays, Chimaeras",FALSE
290,Marianas Trench Marine National Monument,60200,Mobula thurstoni,EN,"Sharks, Rays, Chimaeras",FALSE
290,Marianas Trench Marine National Monument,60225,Isurus paucus,EN,"Sharks, Rays, Chimaeras",FALSE
290,Marianas Trench Marine National Monument,61339,Epinephelus polyphekadion,VU,Marine Fish,FALSE
290,Marianas Trench Marine National Monument,63571,Bolbometopon muricatum,VU,Marine Fish,FALSE
290,Marianas Trench Marine National Monument,161526,Carcharhinus albimarginatus,VU,"Sharks, Rays, Chimaeras",FALSE
290,Marianas Trench Marine National Monument,161597,Alopias pelagicus,EN,"Sharks, Rays, Chimaeras",FALSE
290,Marianas Trench Marine National Monument,161696,Alopias superciliosus,VU,"Sharks, Rays, Chimaeras",FALSE
290,Marianas Trench Marine National Monument,165712,Chaetodon trifascialis,NT,Marine Fish,FALSE
290,Marianas Trench Marine National Monument,170309,Kajikia audax,NT,Marine Fish,FALSE
290,Marianas Trench Marine National Monument,170314,Makaira nigricans,VU,Marine Fish,FALSE
290,Marianas Trench Marine National Monument,170341,Thunnus orientalis,VU,Marine Fish,FALSE
290,Marianas Trench Marine National Monument,180265,Actinopyga miliaris,VU,Sea Cucumbers,FALSE
290,Marianas Trench Marine National Monument,180337,Actinopyga mauritiana,VU,Sea Cucumbers,FALSE
290,Marianas Trench Marine National Monument,180440,Holothuria whitmaei,EN,Sea Cucumbers,FALSE
290,Marianas Trench Marine National Monument,180481,Thelenota ananas,EN,Sea Cucumbers,FALSE
290,Marianas Trench Marine National Monument,180518,Actinopyga echinites,VU,Sea Cucumbers,FALSE
290,Marianas Trench Marine National Monument,194299,Albula glossodonta,VU,Marine Fish,FALSE
290,Marianas Trench Marine National Monument,195459,Mobula alfredi,VU,"Sharks, Rays, Chimaeras",FALSE
290,Marianas Trench Marine National Monument,198921,Mobula birostris,VU,"Sharks, Rays, Chimaeras",FALSE
290,Marianas Trench Marine National Monument,200715,Holothuria fuscogilva,VU,Sea Cucumbers,FALSE
290,Marianas Trench Marine National Monument,42566169,Aetobatus ocellatus,VU,"Sharks, Rays, Chimaeras",FALSE
290,Marianas Trench Marine National Monument,110847130,Mobula mobular,EN,"Sharks, Rays, Chimaeras",FALSE
292,Pacific Remote Islands Marine National Monument,165823,Centropyge nahackyi,NT,Marine Fish,TRUE
292,Pacific Remote Islands Marine National Monument,2475,Balaenoptera borealis,EN,Marine Mammals,FALSE
292,Pacific Remote Islands Marine National Monument,2477,Balaenoptera musculus,EN,Marine Mammals,FALSE
292,Pacific Remote Islands Marine National Monument,2478,Balaenoptera physalus,VU,Marine Mammals,FALSE
292,Pacific Remote Islands Marine National Monument,3855,Carcharodon carcharias,VU,"Sharks, Rays, Chimaeras",FALSE
292,Pacific Remote Islands Marine National Monument,3897,Caretta caretta,VU,Reptiles,FALSE
292,Pacific Remote Islands Marine National Monument,4292,Cetorhinus maximus,EN,"Sharks, Rays, Chimaeras",FALSE
292,Pacific Remote Islands Marine National Monument,4615,Chelonia mydas,EN,Reptiles,FALSE
292,Pacific Remote Islands Marine National Monument,6494,Dermochelys coriacea,VU,Reptiles,FALSE
292,Pacific Remote Islands Marine National Monument,8005,Eretmochelys imbricata,CR,Reptiles,FALSE
292,Pacific Remote Islands Marine National Monument,11534,Lepidochelys olivacea,VU,Reptiles,FALSE
292,Pacific Remote Islands Marine National Monument,13654,Neomonachus schauinslandi,EN,Marine Mammals,FALSE
292,Pacific Remote Islands Marine National Monument,18596,Pseudorca crassidens,NT,Marine Mammals,FALSE
292,Pacific Remote Islands Marine National Monument,19488,Rhincodon typus,EN,"Sharks, Rays, Chimaeras",FALSE
292,Pacific Remote Islands Marine National Monument,21856,Thunnus alalunga,NT,Marine Fish,FALSE
292,Pacific Remote Islands Marine National Monument,21857,Thunnus albacares,NT,Marine Fish,FALSE
292,Pacific Remote Islands Marine National Monument,21859,Thunnus obesus,VU,Marine Fish,FALSE
292,Pacific Remote Islands Marine National Monument,39339,Alopias vulpinus,VU,"Sharks, Rays, Chimaeras",FALSE
292,Pacific Remote Islands Marine National Monument,39341,Isurus oxyrinchus,EN,"Sharks, Rays, Chimaeras",FALSE
292,Pacific Remote Islands Marine National Monument,39365,Carcharhinus amblyrhynchos,NT,"Sharks, Rays, Chimaeras",FALSE
292,Pacific Remote Islands Marine National Monument,39370,Carcharhinus falciformis,VU,"Sharks, Rays, Chimaeras",FALSE
292,Pacific Remote Islands Marine National Monument,39374,Carcharhinus longimanus,CR,"Sharks, Rays, Chimaeras",FALSE
292,Pacific Remote Islands Marine National Monument,39378,Galeocerdo cuvier,NT,"Sharks, Rays, Chimaeras",FALSE
292,Pacific Remote Islands Marine National Monument,39381,Prionace glauca,NT,"Sharks, Rays, Chimaeras",FALSE
292,Pacific Remote Islands Marine National Monument,39384,Triaenodon obesus,NT,"Sharks, Rays, Chimaeras",FALSE
292,Pacific Remote Islands Marine National Monument,39415,Aetobatus narinari,NT,"Sharks, Rays, Chimaeras",FALSE
292,Pacific Remote Islands Marine National Monument,41755,Physeter macrocephalus,VU,Marine Mammals,FALSE
292,Pacific Remote Islands Marine National Monument,44673,Epinephelus fuscoguttatus,VU,Marine Fish,FALSE
292,Pacific Remote Islands Marine National Monument,60199,Mobula tarapacana,EN,"Sharks, Rays, Chimaeras",FALSE
292,Pacific Remote Islands Marine National Monument,60200,Mobula thurstoni,EN,"Sharks, Rays, Chimaeras",FALSE
